poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,politician_id,politician,favorable,unfavorable,alternate_answers,very_favorable,somewhat_favorable,somewhat_unfavorable,very_unfavorable
74894,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,6/4/2021,6/7/2021,,,,142716,1990,rv,,rv,,6/9/2021 8:18,,https://assets.morningconsult.com/wp-uploads/2021/06/09050746/210636_crosstabs_POLITICO_RVs_v1_LM.pdf,538,FALSE,,11,Donald Trump,42,55,4,,,,
75137,178,Global Strategy Group,1648,Breakthrough Energy,Global Strategy Group,118,Global Strategy Group,B/C,Online,,5/20/2021,6/4/2021,,,,143267,801,rv,,rv,,7/14/2021 8:41,,https://www.breakthroughenergy.org/-/media/files/bev/support-for-clean-energy-investments-polling.pdf,538,FALSE,,11,Donald Trump,43,55,0,,,,
74878,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,5/29/2021,6/1/2021,,,,142664,1500,a,,a,,6/2/2021 9:37,,https://docs.cdn.yougov.com/4876sp4niu/econTabReport.pdf,538,FALSE,,11,Donald Trump,41,53,7,23,18,10,43
74878,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,5/29/2021,6/1/2021,,,,142665,1275,rv,,rv,,6/2/2021 9:37,,https://docs.cdn.yougov.com/4876sp4niu/econTabReport.pdf,538,FALSE,,11,Donald Trump,43,53,4,26,17,10,43
74851,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,5/22/2021,5/25/2021,,,,142573,1500,a,,a,,5/26/2021 9:23,,https://docs.cdn.yougov.com/pxuc7wjg52/econTabReport.pdf,538,FALSE,,11,Donald Trump,43,50,7,25,18,11,39
74851,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,5/22/2021,5/25/2021,,,,142574,1248,rv,,rv,,5/26/2021 9:23,,https://docs.cdn.yougov.com/pxuc7wjg52/econTabReport.pdf,538,FALSE,,11,Donald Trump,45,51,4,28,17,9,42
75038,1680,ALG Research/Hart Research Associates,148,Americans for Tax Fairness Action Fund,ALG Research/Hart Research Associates,679,ALG Research/Hart Research Associates,,Online,,5/20/2021,5/25/2021,,,,143046,805,rv,,rv,,7/7/2021 12:57,,https://americansfortaxfairness.org/wp-content/uploads/Toplines-ALG-HART-ATF-Tax-Poll-May-2021-for-release.pdf,538,FALSE,,11,Donald Trump,48,50,3,28,20,11,39
74845,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,5/21/2021,5/24/2021,,,,142525,2200,a,,a,,5/25/2021 9:04,,https://assets.morningconsult.com/wp-uploads/2021/05/25072929/210595_crosstabs_POLITICO_Adults_v1_SH.pdf,538,FALSE,,11,Donald Trump,39,57,4,,,,
74845,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,5/21/2021,5/24/2021,,,,142539,1993,rv,,rv,,5/25/2021 9:05,,https://assets.morningconsult.com/wp-uploads/2021/05/25072916/210595_crosstabs_POLITICO_RVs_v2_SH.pdf,538,FALSE,,11,Donald Trump,39,58,4,,,,
74849,1406,Global Strategy Group/GBAO/Navigator Research,,,Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online,,5/20/2021,5/24/2021,,,,142633,1204,rv,,rv,,5/28/2021 8:03,,https://navigatorresearch.org/wp-content/uploads/2021/05/Navigator-Toplines-05.25.2021.pdf,538,FALSE,,11,Donald Trump,42,56,1,25,17,9,48
74854,396,Quinnipiac,,,Quinnipiac University,267,Quinnipiac University,A-,Live Phone,,5/18/2021,5/24/2021,,,,142591,1316,a,,a,,5/26/2021 14:09,,https://poll.qu.edu/poll-release?releaseid=3810,538,FALSE,,11,Donald Trump,37,57,6,,,,
74854,396,Quinnipiac,,,Quinnipiac University,267,Quinnipiac University,A-,Live Phone,,5/18/2021,5/24/2021,,,,142602,1174,rv,,rv,,5/26/2021 14:10,,https://poll.qu.edu/poll-release?releaseid=3810,538,FALSE,,11,Donald Trump,38,56,5,,,,
74844,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,B+,Online,,5/19/2021,5/20/2021,,,,142641,1945,rv,,rv,,5/28/2021 8:32,,https://drive.google.com/file/d/1sfco26GFice4F9rXB58xLSMjM7-w-NqM/view,538,FALSE,,11,Donald Trump,45,49,4,26,19,11,38
74817,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,5/15/2021,5/18/2021,,,,142416,1500,a,,a,,5/19/2021 9:16,,https://docs.cdn.yougov.com/hhr4zbf09s/econTabReport.pdf,538,FALSE,,11,Donald Trump,42,51,7,25,17,10,41
74817,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,5/15/2021,5/18/2021,,,,142417,1239,rv,,rv,,5/19/2021 9:16,,https://docs.cdn.yougov.com/hhr4zbf09s/econTabReport.pdf,538,FALSE,,11,Donald Trump,45,51,4,28,17,8,43
74816,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,5/14/2021,5/17/2021,,,,142380,1992,rv,,rv,,5/19/2021 8:46,,https://assets.morningconsult.com/wp-uploads/2021/05/19073309/210579_crosstabs_POLITICO_RVs_v1_SH.pdf,538,FALSE,,11,Donald Trump,42,56,2,,,,
74836,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,B/C,Online,,5/14/2021,5/17/2021,,,,142489,1132,rv,,rv,,5/21/2021 12:16,,https://echeloninsights.com/in-the-news/may-omnibus-political/,538,FALSE,,11,Donald Trump,37,57,5,22,15,12,45
74788,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,5/8/2021,5/11/2021,,,,142296,1500,a,,a,,5/12/2021 9:13,,https://docs.cdn.yougov.com/zqplrjlj3n/econTabReport.pdf,538,FALSE,,11,Donald Trump,43,51,7,26,17,11,40
74788,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,5/8/2021,5/11/2021,,,,142297,1204,rv,,rv,,5/12/2021 9:13,,https://docs.cdn.yougov.com/zqplrjlj3n/econTabReport.pdf,538,FALSE,,11,Donald Trump,45,52,3,28,17,10,42
74786,1406,Global Strategy Group/GBAO/Navigator Research,,,Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online,,5/6/2021,5/10/2021,,,,142325,1000,rv,,rv,,5/13/2021 9:06,,https://navigatorresearch.org/wp-content/uploads/2021/05/Navigator-May-Tracker-1-Topline-F05.10.21-PR.pdf,538,FALSE,,11,Donald Trump,42,57,1,24,18,8,49
74783,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,5/7/2021,5/9/2021,,,,142263,1994,rv,,rv,,5/12/2021 8:55,,https://assets.morningconsult.com/wp-uploads/2021/05/12075028/210541_crosstabs_POLITICO_RVs_v1_LM.pdf,538,FALSE,,11,Donald Trump,39,58,4,,,,
74759,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,5/1/2021,5/4/2021,,,,141919,1500,a,,a,,5/5/2021 11:03,,https://docs.cdn.yougov.com/lftymxzxfl/econTabReport.pdf,538,FALSE,,11,Donald Trump,40,51,8,26,14,10,41
74759,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,5/1/2021,5/4/2021,,,,141920,1187,rv,,rv,,5/5/2021 11:03,,https://docs.cdn.yougov.com/lftymxzxfl/econTabReport.pdf,538,FALSE,,11,Donald Trump,43,51,5,29,14,8,43
74753,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,4/30/2021,5/3/2021,,,,141894,1991,rv,,rv,,5/5/2021 11:01,,https://assets.morningconsult.com/wp-uploads/2021/05/05062006/2104156_crosstabs_POLITICO_RVs_v1_SH.pdf,538,FALSE,,11,Donald Trump,39,57,4,,,,
74752,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,B+,Online,,4/27/2021,4/29/2021,,,,142056,1872,rv,,rv,,5/7/2021 14:27,,https://harvardharrispoll.com/wp-content/uploads/2021/05/April2021_HHP_RegisteredVoters_Topline.pdf,538,FALSE,,11,Donald Trump,46,48,6,26,20,11,37
74729,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,4/25/2021,4/27/2021,,,,140833,1500,a,,a,,4/28/2021 9:50,,https://docs.cdn.yougov.com/40cminy7fl/econTabReport.pdf,538,FALSE,,11,Donald Trump,39,55,6,24,15,9,46
74729,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,4/25/2021,4/27/2021,,,,140834,1219,rv,,rv,,4/28/2021 9:50,,https://docs.cdn.yougov.com/40cminy7fl/econTabReport.pdf,538,FALSE,,11,Donald Trump,41,56,3,26,15,8,48
74725,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,4/24/2021,4/26/2021,,,,140804,1991,rv,,rv,,4/28/2021 9:28,,https://assets.morningconsult.com/wp-uploads/2021/04/28071006/2104124_crosstabs_POLITICO_RVs_v1_LM.pdf,538,FALSE,,11,Donald Trump,37,60,2,,,,
74723,1406,Global Strategy Group/GBAO/Navigator Research,,,Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online,,4/22/2021,4/26/2021,,,,140882,989,rv,,rv,,4/30/2021 11:18,,https://navigatorresearch.org/wp-content/uploads/2021/04/Navigator-Toplines-04.27.2021.pdf,538,FALSE,,11,Donald Trump,44,55,1,26,18,8,47
74731,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,B/C,Online,,4/16/2021,4/23/2021,,,,140842,1043,rv,,rv,,4/28/2021 12:52,,https://echeloninsights.com/in-the-news/april-omnibus-political/,538,FALSE,,11,Donald Trump,41,54,4,25,16,9,46
74683,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,4/17/2021,4/20/2021,,,,140726,1500,a,,a,,4/21/2021 10:03,,https://docs.cdn.yougov.com/e89wuts0a9/econTabReport.pdf,538,FALSE,,11,Donald Trump,41,52,7,26,15,10,42
74683,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,4/17/2021,4/20/2021,,,,140727,1225,rv,,rv,,4/21/2021 10:03,,https://docs.cdn.yougov.com/e89wuts0a9/econTabReport.pdf,538,FALSE,,11,Donald Trump,43,52,4,28,15,8,44
74703,1292,Hart Research Associates/Public Opinion Strategies,132,NBC News,Hart Research Associates/Public Opinion Strategies,221,NBC News/The Wall Street Journal,B+,Live Phone,,4/17/2021,4/20/2021,,,,140760,1000,a,,a,,4/25/2021 12:58,question wording: positive/negative/neutral,https://www.documentcloud.org/documents/20690434-210098-nbc-news-april-poll-4-25-21-release,538,FALSE,,11,Donald Trump,32,55,13,21,11,8,47
74677,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,4/16/2021,4/19/2021,,,,140700,1992,rv,,rv,,4/21/2021 9:31,,https://assets.morningconsult.com/wp-uploads/2021/04/21064238/210496_crosstabs_POLITICO_RVs_v1_SH.pdf,538,FALSE,,11,Donald Trump,39,58,3,,,,
74638,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,4/10/2021,4/13/2021,,,,140599,1500,a,,a,,4/14/2021 10:58,,https://docs.cdn.yougov.com/wvjmyy0dlk/econTabReport.pdf,538,FALSE,,11,Donald Trump,40,55,6,24,16,9,46
74638,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,4/10/2021,4/13/2021,,,,140600,1263,rv,,rv,,4/14/2021 10:58,,https://docs.cdn.yougov.com/wvjmyy0dlk/econTabReport.pdf,538,FALSE,,11,Donald Trump,42,56,2,27,15,8,48
74634,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,4/9/2021,4/12/2021,,,,140568,1992,rv,,rv,,4/14/2021 8:51,,https://www.politico.com/f/?id=00000178-cfbd-d07a-ad78-dfbfde3a0000,538,FALSE,,11,Donald Trump,36,60,5,,,,
74658,1406,Global Strategy Group/GBAO/Navigator Research,,,Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online,,4/8/2021,4/12/2021,,,,140673,1256,rv,,rv,,4/20/2021 9:38,,https://navigatorresearch.org/wp-content/uploads/2021/04/Navigator-Toplines-04.13.2021.pdf,538,FALSE,,11,Donald Trump,44,55,1,25,18,8,46
75474,552,Winston,1312,Winning the Issues,The Winston Group,385,The Winston Group,A/B,Online,,4/7/2021,4/11/2021,,,,143968,1000,rv,,rv,,8/6/2021 20:56,,https://www.winningtheissues.org/wp-content/uploads/2021/08/Winning-the-Issues-April-2021-National-Survey.pdf,538,FALSE,REP,11,Donald Trump,39,55,5,,,,
74681,1674,PEM Management Corporation,1629,John Bolton Super PAC,PEM Management Corporation,675,PEM Management Corporation,,Live Phone,,4/3/2021,4/7/2021,,,,140683,1000,lv,,lv,,4/20/2021 22:33,,https://boltonsuperpac.com/pdfs/crostabs_04202021.pdf,538,FALSE,REP,11,Donald Trump,43.3,52.9,3.9,27.4,15.9,6.2,46.7
74616,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,4/3/2021,4/6/2021,,,,140536,1500,a,,a,,4/7/2021 9:46,,https://docs.cdn.yougov.com/4243y0nkbo/econTabReport.pdf,538,FALSE,,11,Donald Trump,38,56,6,24,14,9,47
74616,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,4/3/2021,4/6/2021,,,,140537,1243,rv,,rv,,4/7/2021 9:46,,https://docs.cdn.yougov.com/4243y0nkbo/econTabReport.pdf,538,FALSE,,11,Donald Trump,39,57,3,25,14,9,48
74605,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,4/2/2021,4/4/2021,,,,140501,1989,rv,,rv,,4/7/2021 9:17,,https://assets.morningconsult.com/wp-uploads/2021/04/07082047/210419_crosstabs_POLITICO_RVs_v1_SH.pdf,538,FALSE,,11,Donald Trump,37,59,4,,,,
74589,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,3/27/2021,3/30/2021,,,,140438,1496,a,,a,,3/31/2021 11:49,,https://docs.cdn.yougov.com/1kbp8xdx49/econTabReport.pdf,538,FALSE,,11,Donald Trump,40,54,7,28,12,8,46
74589,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,3/27/2021,3/30/2021,,,,140439,1257,rv,,rv,,3/31/2021 11:49,,https://docs.cdn.yougov.com/1kbp8xdx49/econTabReport.pdf,538,FALSE,,11,Donald Trump,41,56,3,30,11,8,48
74588,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,3/26/2021,3/29/2021,,,,140419,2043,rv,,rv,,3/31/2021 11:48,,https://www.politico.com/f/?id=00000178-87a0-d59d-a7f9-bfefa78a0000,538,FALSE,,11,Donald Trump,39,58,4,,,,
74618,1406,Global Strategy Group/GBAO/Navigator Research,,,Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online,,3/25/2021,3/29/2021,,,,140544,1002,rv,,rv,,4/8/2021 9:29,,https://navigatorresearch.org/wp-content/uploads/2021/04/Navigator-Toplines-03.29.21.pdf,538,FALSE,,11,Donald Trump,42,56,1,25,18,8,48
74592,437,Selzer,991,Grinnell College,Selzer & Co.,304,Selzer & Co.,A+,Live Phone,,3/24/2021,3/28/2021,,,,140446,1012,a,,a,,3/31/2021 19:36,,https://www.grinnell.edu/sites/default/files/docs/2021-03/GCNP%20Methodology%2003-31-21_1.pdf,538,FALSE,,11,Donald Trump,43,52,5,28,15,13,39
74581,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,B+,Online,,3/24/2021,3/25/2021,,,,140462,1945,rv,,rv,,3/31/2021 19:39,,https://drive.google.com/file/d/15Y0pZRJM6Vint71ltZYEG29r7x1nWH-4/view,538,FALSE,,11,Donald Trump,43,49,7,25,18,10,39
74556,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,3/20/2021,3/23/2021,,,,140369,1500,a,,a,,3/24/2021 14:56,,https://docs.cdn.yougov.com/5v6z1pywv7/econTabReport.pdf,538,FALSE,,11,Donald Trump,42,52,6,27,15,8,44
74556,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,3/20/2021,3/23/2021,,,,140370,1267,rv,,rv,,3/24/2021 14:56,,https://docs.cdn.yougov.com/5v6z1pywv7/econTabReport.pdf,538,FALSE,,11,Donald Trump,41,55,4,28,13,8,47
74553,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,3/19/2021,3/22/2021,,,,140331,1994,rv,,rv,,3/24/2021 9:24,,https://www.politico.com/f/?id=00000178-6298-d5c9-ab7c-e79a8aa50000,538,FALSE,,11,Donald Trump,39,58,3,,,,
74557,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,B/C,Online,,3/15/2021,3/21/2021,,,,140349,1008,rv,,rv,,3/24/2021 13:14,,https://echeloninsights.com/in-the-news/march-omnibus-political/,538,FALSE,,11,Donald Trump,39,55,6,,,,
74512,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,3/13/2021,3/17/2021,,,,140246,1500,a,,a,,3/17/2021 17:02,,https://docs.cdn.yougov.com/bajzsg3506/econTabReport.pdf,538,FALSE,,11,Donald Trump,41,53,6,26,15,8,45
74512,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,3/13/2021,3/17/2021,,,,140247,1218,rv,,rv,,3/17/2021 17:02,,https://docs.cdn.yougov.com/bajzsg3506/econTabReport.pdf,538,FALSE,,11,Donald Trump,41,55,4,27,14,7,48
74545,1524,RealClear Opinion Research,,,RealClear Opinion Research,307,SocialSphere,B/C,Online,,3/12/2021,3/17/2021,,,,140309,2009,rv,,rv,,3/23/2021 9:03,,https://www.realclearpolitics.com/docs/2021/210318_RCOR_First_100_Days_Topline_Current.pdf,538,FALSE,,11,Donald Trump,44,53,4,27,17,8,44
74508,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,3/12/2021,3/15/2021,,,,140213,1993,rv,,rv,,3/17/2021 9:31,,https://assets.morningconsult.com/wp-uploads/2021/03/17071940/210377_crosstabs_POLITICO_RVs_v1_AUTO.pdf,538,FALSE,,11,Donald Trump,37,60,3,,,,
74527,1406,Global Strategy Group/GBAO/Navigator Research,,,Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online,,3/11/2021,3/15/2021,,,,140269,1001,rv,,rv,,3/19/2021 11:30,,https://navigatorresearch.org/wp-content/uploads/2021/03/Navigator-Toplines-03.16.2021.pdf,538,FALSE,,11,Donald Trump,42,57,1,25,17,10,47
74467,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,3/6/2021,3/9/2021,,,,140120,1500,a,,a,,3/10/2021 9:17,,https://docs.cdn.yougov.com/pzzc3d0izz/econTabReport.pdf,538,FALSE,,11,Donald Trump,41,53,6,26,15,7,46
74467,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,3/6/2021,3/9/2021,,,,140121,1242,rv,,rv,,3/10/2021 9:17,,https://docs.cdn.yougov.com/pzzc3d0izz/econTabReport.pdf,538,FALSE,,11,Donald Trump,41,56,3,27,14,7,49
74464,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,3/6/2021,3/8/2021,,,,140087,1990,rv,,rv,,3/10/2021 8:44,,https://assets.morningconsult.com/wp-uploads/2021/03/10070433/210332_crosstabs_POLITICO_RVs_v1.pdf,538,FALSE,,11,Donald Trump,37,59,4,,,,
74454,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,3/3/2021,3/4/2021,,,,140169,1005,a,,a,,3/12/2021 21:57,,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-03/trust_in_professions_topline_031221.pdf,538,FALSE,,11,Donald Trump,36,58,6,17,19,13,45
74442,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,2/27/2021,3/2/2021,,,,140029,1500,a,,a,,3/3/2021 10:41,,https://docs.cdn.yougov.com/t6j86u0k1g/econTabReport.pdf,538,FALSE,,11,Donald Trump,40,55,5,26,14,7,48
74442,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,2/27/2021,3/2/2021,,,,140030,1191,rv,,rv,,3/3/2021 10:41,,https://docs.cdn.yougov.com/t6j86u0k1g/econTabReport.pdf,538,FALSE,,11,Donald Trump,41,56,3,28,13,6,50
74440,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,2/26/2021,3/1/2021,,,,140002,1992,rv,,rv,,3/3/2021 10:01,,https://www.politico.com/f/?id=00000177-f5de-d750-a77f-f5ffd9750000,538,FALSE,,11,Donald Trump,39,57,3,,,,
74445,1406,Global Strategy Group/GBAO/Navigator Research,,,Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online,,2/25/2021,3/1/2021,,,,140058,1007,rv,,rv,,3/5/2021 9:07,,https://navigatorresearch.org/wp-content/uploads/2021/03/Navigator-February-2-Tracker-Topline-F03.01.21-PR.pdf,538,FALSE,,11,Donald Trump,42,56,1,26,16,8,48
74432,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,B+,Online,,2/23/2021,2/25/2021,,,,139974,1778,rv,,rv,,3/2/2021 10:23,,https://harvardharrispoll.com/wp-content/uploads/2021/03/February2021_HHP_Topline_RV.pdf,538,FALSE,,11,Donald Trump,43,50,7,26,18,11,39
74413,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,2/19/2021,2/22/2021,,,,139917,2013,rv,,rv,,2/24/2021 13:12,,https://assets.morningconsult.com/wp-uploads/2021/02/24092632/2102103_crosstabs_POLITICO_RVs_v1_AUTO.pdf,538,FALSE,,11,Donald Trump,37,60,3,,,,
74584,204,Hart Research Associates,1137,Center for American Progress,Hart Research Associates,113,Garin-Hart-Yang Research Group,B-,Online,,2/17/2021,2/21/2021,,,,140408,1000,v,,v,,3/30/2021 15:46,question wording: positive/negative feeling,https://context-cdn.washingtonpost.com/notes/prod/default/documents/421e7eef-ea64-4ee0-a66e-e65f132216f2/note/d669f0af-94fb-45af-8d2e-d12e474ed5d3,538,FALSE,DEM,11,Donald Trump,41,54,5,23,18,11,43
74414,1554,RMG Research,1262,Just the News,RMG Research,555,RMG Research,B-,IVR/Online/Text,,2/18/2021,2/20/2021,,,,139927,1200,rv,,rv,,2/25/2021 9:35,,https://justthenews.com/politics-policy/polling/bidens-approval-rating-nearly-equal-trumps-same-time-during-trumps-first,538,FALSE,,11,Donald Trump,40,57,3,22,18,12,45
74400,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,B/C,Online,,2/12/2021,2/18/2021,,,,139862,1005,rv,,rv,,2/22/2021 20:02,,https://echeloninsights.com/in-the-news/february-omnibus-political-update/,538,FALSE,,11,Donald Trump,37,59,4,,,,
74380,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,2/14/2021,2/15/2021,,,,139779,1984,rv,,rv,,2/16/2021 9:19,,https://www.politico.com/f/?id=00000177-a856-d644-a377-eedf47990000,538,FALSE,,11,Donald Trump,34,63,3,,,,
74384,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,2/12/2021,2/15/2021,,,,139802,1987,rv,,rv,,2/17/2021 9:22,,https://www.politico.com/f/?id=00000177-abaf-d644-a377-efbf5b3e0000,538,FALSE,,11,Donald Trump,37,60,3,,,,
74383,1406,Global Strategy Group/GBAO/Navigator Research,,,Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online,,2/11/2021,2/15/2021,,,,139843,1067,rv,,rv,,2/19/2021 10:05,,https://navigatorresearch.org/wp-content/uploads/2021/02/Navigator-Toplines-02.16.2021.pdf,538,FALSE,,11,Donald Trump,41,58,0,24,17,8,50
74470,1597,Beacon Research/Shaw & Company,1623,The Reagan Foundation,Beacon Research/Shaw & Company Research,103,Fox News/Beacon Research/Shaw & Co. Research,A,Live Phone/Online,,2/4/2021,2/14/2021,,,,140131,1277,a,,a,,3/10/2021 21:21,half sample,https://www.reaganfoundation.org/media/356678/feb21-reagan-foundation-survey-final-topline-for-upload.pdf,538,FALSE,,11,Donald Trump,46,51,2,32,14,10,41
74360,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,2/6/2021,2/9/2021,,,,139701,1500,a,,a,,2/10/2021 9:40,,https://docs.cdn.yougov.com/rqqxdo2ujy/econTabReport.pdf,538,FALSE,,11,Donald Trump,39,57,4,26,13,10,47
74360,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,2/6/2021,2/9/2021,,,,139702,1306,rv,,rv,,2/10/2021 9:40,,https://docs.cdn.yougov.com/rqqxdo2ujy/econTabReport.pdf,538,FALSE,,11,Donald Trump,42,57,1,29,13,7,50
74351,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,2/5/2021,2/7/2021,,,,139753,1986,rv,,rv,,2/11/2021 14:35,,https://assets.morningconsult.com/wp-uploads/2021/02/11080445/210227_crosstabs_POLITICO_RVs_v1_AUTO.pdf,538,FALSE,,11,Donald Trump,37,59,4,,,,
74332,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,1/31/2021,2/2/2021,,,,139598,1500,a,,a,,2/3/2021 9:40,,https://docs.cdn.yougov.com/460mactkmh/econTabReport.pdf,538,FALSE,,11,Donald Trump,43,52,5,29,14,8,44
74332,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,1/31/2021,2/2/2021,,,,139599,1272,rv,,rv,,2/3/2021 9:40,,https://docs.cdn.yougov.com/460mactkmh/econTabReport.pdf,538,FALSE,,11,Donald Trump,42,54,9,29,13,7,47
74330,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,1/29/2021,2/1/2021,,,,139585,1986,rv,,rv,,2/3/2021 9:18,,https://assets.morningconsult.com/wp-uploads/2021/02/03074817/2101110_crosstabs_POLITICO_RVs_v1.pdf,538,FALSE,,11,Donald Trump,38,59,4,,,,
74606,241,Ipsos,1626,Chicago Council on Global Affairs,Ipsos,154,Ipsos,B-,Online,,1/29/2021,2/1/2021,,,,140489,1021,a,,a,,4/5/2021 16:43,,http://www.thechicagocouncil.org/sites/default/files/2021-03/2021%20Chicago%20Council-IranPoll%20Survey%20Topline%20Report.pdf,538,FALSE,,11,Donald Trump,37,61,0,,,,
74336,1360,AP-NORC,,,AP-NORC,397,AP-NORC,,Live Phone/Online,,1/28/2021,2/1/2021,,,,139635,1055,a,,a,,2/4/2021 9:06,,https://apnorc.org/wp-content/uploads/2021/02/Biden-topline.pdf,538,FALSE,,11,Donald Trump,36,61,3,19,18,12,48
74324,1406,Global Strategy Group/GBAO/Navigator Research,,,Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online,,1/27/2021,2/1/2021,,,,139657,1005,rv,,rv,,2/5/2021 9:52,,https://navigatorresearch.org/wp-content/uploads/2021/02/Navigator-Topline-02.02.21.pdf,538,FALSE,,11,Donald Trump,40,59,1,25,15,9,50
74356,187,Greenberg Quinlan Rosner,1409,Accountable Tech,GQR Research,126,GQR Research (GQRR),B,Online,,1/28/2021,1/31/2021,,,,139681,1000,rv,,rv,,2/9/2021 10:35,,https://accountabletech.org/wp-content/uploads/Accountable-Tech-January-2021-Polling.pdf,538,FALSE,,11,Donald Trump,39,55,6,24,15,9,47
74363,241,Ipsos,1474,Survey Center on American Life,Ipsos,154,Ipsos,B-,Online,,1/21/2021,1/30/2021,,,,139721,2016,a,,a,,2/11/2021 9:13,,https://www.americansurveycenter.org/wp-content/uploads/2021/02/January-2021-APS-Topline-Questionnaire.pdf,538,FALSE,,11,Donald Trump,38,59,4,15,23,17,42
